,STATEFIP,PUMA,PUMA_NAME
2240,53,10400,"Stevens, Okanogan, Pend Oreille & Ferry Counties"
2241,53,10501,Spokane County (North Central)--Spokane City (North)
2242,53,10502,Spokane County (South Central)--Spokane City (South)
2243,53,10503,Spokane County (East Central)--Greater Spokane Valley City
2244,53,10504,Spokane County (Outer)--Cheney City
2245,53,10600,"Whitman, Asotin, Adams, Lincoln, Columbia & Garfield Counties"
2246,53,10701,"Benton & Franklin Counties--Pasco, Richland (North) & West Richland Cities"
2247,53,10702,Benton County (East Central)--Kennewick & Richland (South) Cities
2248,53,10703,"Walla Walla, Benton (Outer) & Franklin (Outer) Counties"
2249,53,10800,Grant & Kittitas Counties
2250,53,10901,Yakima County (Central)--Greater Yakima City
2251,53,10902,Yakima County (Outer)--Sunnyside & Grandview Cities
2252,53,11000,"Lewis, Klickitat & Skamania Counties"
2253,53,11101,Clark County (Southwest)--Vancouver City (West & Central)
2254,53,11102,Clark County (West Central)--Salmon Creek & Hazel Dell
2255,53,11103,"Clark County (Southeast)--Vancouver (East), Camas & Washougal Cities"
2256,53,11104,Clark County (North)--Battle Ground City & Orchards
2257,53,11200,"Cowlitz, Pacific & Wahkiakum Counties"
2258,53,11300,Grays Harbor & Mason Counties
2259,53,11401,"Thurston County (Central)--Olympia, Lacey & Tumwater Cities"
2260,53,11402,Thurston County (Outer)
2261,53,11501,Pierce County (Central)--Tacoma City (Central)
2262,53,11502,Pierce County (Northwest)--Peninsula Region & Tacoma City (West)
2263,53,11503,Pierce County (West Central)--Lakewood City & Joint Base Lewis-McChord
2264,53,11504,"Pierce County (South Central)--Tacoma City (South), Parkland & Spanaway"
2265,53,11505,Pierce County (North Central)--Tacoma (Port) & Bonney Lake (Northwest) Cities
2266,53,11506,Pierce County (East Central)--Puyallup City & South Hill
2267,53,11507,"Pierce County (Southeast)--Graham, Elk Plain & Prairie Ridge"
2268,53,11601,Seattle City (Northwest)
2269,53,11602,Seattle City (Northeast)
2270,53,11603,Seattle City (Downtown)--Queen Anne & Magnolia
2271,53,11604,Seattle City (Southeast)--Capitol Hill
2272,53,11605,Seattle City (West)--Duwamish & Beacon Hill
2273,53,11606,"King County (Northwest)--Shoreline, Kenmore & Bothell (South) Cities"
2274,53,11607,"King County (Northwest)--Redmond, Kirkland Cities, Inglewood & Finn Hill"
2275,53,11608,King County (Northwest Central)--Greater Bellevue City
2276,53,11609,"King County (Central)--Sammamish, Issaquah, Mercer Island & Newcastle Cities"
2277,53,11610,"King County (Central)--Renton City, Fairwood, Bryn Mawr & Skyway"
2278,53,11611,"King County (West Central)--Burien, SeaTac, Tukwila Cities & White Center"
2279,53,11612,"King County (Far Southwest)--Federal Way, Des Moines Cities & Vashon Island"
2280,53,11613,King County (Southwest Central)--Kent City
2281,53,11614,King County (Southwest)--Auburn City & Lakeland
2282,53,11615,"King County (Southeast)--Maple Valley, Covington & Enumclaw Cities"
2283,53,11616,"King County (Northeast)--Snoqualmie City, Cottage Lake, Union Hill & Novelty Hill"
2284,53,11701,"Snohomish County (Southwest)--Edmonds, Lynnwood & Mountlake Terrace Cities"
2285,53,11702,Snohomish County (West Central)--Mukilteo & Everett (Southwest) Cities
2286,53,11703,Snohomish County (Central)--Everett City (Central & East) & Eastmont
2287,53,11704,"Snohomish County (South Central)--Bothell (North), Mill Creek Cities & Silver Firs"
2288,53,11705,Snohomish County (Central & Southeast)--Lake Stevens & Monroe Cities
2289,53,11706,Snohomish County (North)--Marysville & Arlington Cities
2290,53,11801,Kitsap County (North)--Bainbridge Island City & Silverdale
2291,53,11802,Kitsap County (South)--Bremerton & Port Orchard Cities
2292,53,11900,Clallam & Jefferson Counties
2293,54,100,"Ohio, Marshall, Hancock & Brooke Counties"
2294,54,200,"Harrison, Marion, Taylor & Doddridge Counties"
2295,54,300,Monongalia & Preston Counties--Morgantown City
2296,54,400,"Berkeley, Jefferson, Mineral, Hampshire & Morgan Counties"
2297,54,500,"Randolph, Upshur, Barbour, Lewis, Hardy, Grant, Pendleton & Tucker Counties"
2298,54,600,"Jackson, Wetzel, Roane, Braxton, Ritchie, Tyler, Gilmer & Calhoun Counties"
2299,54,700,"Wood, Pleasants & Wirt Counties"
2300,54,800,"Cabell, Wayne & Mason Counties--Huntington City"
2301,54,900,"Putnam, Boone & Lincoln Counties"
2302,54,1000,Kanawha & Clay Counties--Charleston City
2303,54,1100,"Greenbrier, Nicholas, Summers, Monroe & Pocahontas Counties"
2304,54,1200,"Raleigh, Mercer & Fayette Counties"
2305,54,1300,"Logan, Mingo, Wyoming & McDowell Counties"
2306,55,100,Northwest Wisconsin
2307,55,101,Madison City (Central)
2308,55,102,Dane County (East)
2309,55,103,Dane County (West)
2310,55,200,Green Bay City
2311,55,300,Outer Green Bay City
2312,55,600,"Oneida, Lincoln, Vilas, Langlade & Forest Counties"
2313,55,700,West Central Wisconsin--Northern Mississippi Region
2314,55,800,"Grant, Green, Iowa, Richland & Lafayette Counties"
2315,55,900,La Crosse County
2316,55,1000,Sauk & Columbia Counties
2317,55,1001,Dodge & Jefferson Counties
2318,55,1300,"Marinette, Oconto, Door & Florence Counties"
2319,55,1301,Manitowoc & Kewaunee Counties
2320,55,1400,East Central Wisconsin
2321,55,1401,Fond du Lac & Calumet Counties
2322,55,1500,Outagamie County
2323,55,1501,Winnebago County
2324,55,1600,Marathon County
2325,55,1601,"Central Sands--Wood, Portage, Juneau & Adams Counties"
2326,55,2400,Rock County
2327,55,2500,Sheboygan County
2328,55,10000,Kenosha County
2329,55,20000,Washington & Ozaukee Counties
2330,55,30000,Racine County
2331,55,40101,Milwaukee County (Northeast)
2332,55,40301,Milwaukee County (South)
2333,55,40701,Milwaukee County (West)
2334,55,41001,Milwaukee City (North)
2335,55,41002,Milwaukee City (North Central)
2336,55,41003,Milwaukee City (Central)
2337,55,41004,Milwaukee City (South Central)
2338,55,41005,Milwaukee City (South)
2339,55,50000,Walworth County
2340,55,55101,"Barron, Polk, Clark & Chippewa (North) Counties"
2341,55,55102,St. Croix & Dunn Counties
2342,55,55103,Eau Claire & Chippewa (South) Counties
2343,55,70101,Waukesha County (West)
2344,55,70201,Waukesha County (East)
2345,55,70301,Waukesha County (Central)
2346,56,100,"Sheridan, Park, Teton, Lincoln & Big Horn Counties"
2347,56,200,"Campbell, Goshen, Platte, Johnson, Washakie, Weston, Crook & Niobrara Counties"
2348,56,300,Laramie & Albany Counties
2349,56,400,"Natrona, Carbon & Converse Counties"
2350,56,500,"Sweetwater, Fremont, Uinta, Sublette & Hot Springs Counties--Wind River Reservation"
2351,66,100,Guam
2352,72,101,"San Sebastián, Aguada, Moca, Añasco & Rincón Municipios--Carr 2-Carr 111"
2353,72,102,"Aguadilla, Isabela & Quebradillas Municipios--Carr 2 (Noroeste)"
2354,72,201,"Cabo Rojo, San Germán, Lajas & Sabana Grande Municipios--Carr 2-Carr 100"
2355,72,202,"Mayagüez, Hormigueros, Las Marías & Maricao Municipios--Carr 2 (Suroeste)"
2356,72,301,"Arecibo, Barceloneta & Florida Municipios--Carr 2 (Norte)"
2357,72,302,"Hatillo, Camuy, Utuado & Lares Municipios--Carr 2-Carr 129"
2358,72,401,"Yauco, Peñuelas, Guayanilla, Adjuntas & Guánica Municipios--Carr 2 (Sur)"
2359,72,402,Ponce & Jayuya Municipios
2360,72,403,"Juana Díaz, Coamo, Villalba & Santa Isabel Municipios--Carr 52-Carr 150"
2361,72,501,"Vega Baja, Manatí, Morovis & Ciales Municipios--Carr 137-Carr 149"
2362,72,502,Toa Baja & Dorado Municipios
2363,72,503,Toa Alta & Vega Alta Municipios
2364,72,601,"Corozal, Naranjito, Barranquitas, Orocovis & Comerío Municipios--Carr 156-Carr 164"
2365,72,602,"Cayey, Cidra, Aguas Buenas & Aibonito Municipios--Carr 14-Carr 173"
2366,72,701,"Guayama, Salinas, Arroyo, Patillas & Maunabo Municipios--Carr 3 (Sureste)"
2367,72,801,Bayamón Municipio (Este)
2368,72,802,Bayamón Municipio (OEste)
2369,72,803,Guaynabo & Cataño Municipios
2370,72,804,San Juan Municipio (Noroeste)
2371,72,805,San Juan Municipio (Este)
2372,72,806,San Juan Municipio (Sur)
2373,72,901,Carolina Municipio (Norte)
2374,72,902,"Trujillo Alto, Canóvanas, Loíza & Carolina (Sur) Municipios--Carr 852-Carr 185"
2375,72,1001,Caguas Municipio
2376,72,1002,"Gurabo, San Lorenzo, Juncos & Las Piedras Municipios--Carr 30"
2377,72,1101,"Río Grande, Fajardo, Luquillo, Ceiba, Vieques & Culebra Municipios--Carr 3 (Noreste)"
2378,72,1102,"Humacao, Yabucoa & Naguabo Municipios--Carr 53"
2379,78,100,U.S. Virgin Islands
