OBJECTID,ID,NAME,CITY,STATE,ZIP,TYPE,STATUS,COUNTY,COUNTYFIPS,COUNTRY,lat,lon,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_METHOD,VAL_DATE,LINES,MAX_VOLT,MIN_VOLT,MAX_INFER,MIN_INFER
18995,132323,UNKNOWN132323,MONMOUTH JUNCTION,NJ,8852,SUBSTATION,IN SERVICE,MIDDLESEX,34023,USA,40.3679659,-74.53189853,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, OpenStreetMap",8/28/15 0:00,IMAGERY,9/8/15 0:00,2,138,138,Y,Y
18996,132324,BENNETTS LANE SUBSTATION,FRANKLIN TWP,NJ,8873,SUBSTATION,IN SERVICE,SOMERSET,34035,USA,40.48557283,-74.53022275,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, OpenStreetMap",8/28/15 0:00,IMAGERY,4/27/18 0:00,4,230,230,Y,Y
18997,132335,UNKNOWN132335,RED BANK,NJ,7701,SUBSTATION,IN SERVICE,MONMOUTH,34025,USA,40.34493382,-74.07154856,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, OpenStreetMap",8/28/15 0:00,IMAGERY,9/8/15 0:00,1,230,230,Y,Y
18998,132336,UNKNOWN132336,RED BANK,NJ,7701,SUBSTATION,IN SERVICE,MONMOUTH,34025,USA,40.33909166,-74.07099345,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, OpenStreetMap",8/28/15 0:00,IMAGERY,9/8/15 0:00,3,230,230,Y,Y
18999,132338,UNKNOWN132338,KEANSBURG,NJ,7734,SUBSTATION,IN SERVICE,MONMOUTH,34025,USA,40.4394323,-74.12974889,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, OpenStreetMap",8/28/15 0:00,IMAGERY,9/8/15 0:00,-999999,-999999,-999999,N,N
19000,132343,UNKNOWN132343,LOPATCONG TWP,NJ,8865,SUBSTATION,IN SERVICE,WARREN,34041,USA,40.70675619,-75.16573481,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, OpenStreetMap",8/28/15 0:00,IMAGERY,9/8/15 0:00,2,230,-999999,Y,Y
19001,132344,UNKNOWN132344,BERNARDSVILLE,NJ,7924,SUBSTATION,IN SERVICE,SOMERSET,34035,USA,40.71099171,-74.57423367,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, OpenStreetMap",8/28/15 0:00,IMAGERY,9/8/15 0:00,-999999,-999999,-999999,N,N
19002,132346,UNKNOWN132346,LIVINGSTON,NJ,7039,SUBSTATION,IN SERVICE,ESSEX,34013,USA,40.77971072,-74.35379763,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, OpenStreetMap",8/28/15 0:00,IMAGERY,9/8/15 0:00,-999999,-999999,-999999,N,N
19003,132349,UNKNOWN132349,KEARNY,NJ,7032,SUBSTATION,IN SERVICE,HUDSON,34017,USA,40.74333567,-74.12109646,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, OpenStreetMap",8/28/15 0:00,IMAGERY,9/8/15 0:00,-999999,-999999,-999999,N,N
19004,132351,UNKNOWN132351,KEARNY,NJ,7032,SUBSTATION,IN SERVICE,HUDSON,34017,USA,40.74494073,-74.1185773,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, OpenStreetMap",8/28/15 0:00,IMAGERY,9/8/15 0:00,-999999,-999999,-999999,N,N
19005,132353,UNKNOWN132353,KEARNY,NJ,7032,SUBSTATION,IN SERVICE,HUDSON,34017,USA,40.74482968,-74.11036364,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, OpenStreetMap",8/28/15 0:00,IMAGERY,9/8/15 0:00,-999999,-999999,-999999,N,N
19006,132357,UNKNOWN132357,NORTH BERGEN TWP,NJ,7047,SUBSTATION,IN SERVICE,HUDSON,34017,USA,40.76339735,-74.05517503,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, OpenStreetMap",8/28/15 0:00,IMAGERY,9/8/15 0:00,4,230,230,Y,Y
19007,132358,UNKNOWN132358,NORTH BERGEN TWP,NJ,7047,SUBSTATION,IN SERVICE,HUDSON,34017,USA,40.77184982,-74.04386991,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, OpenStreetMap",8/28/15 0:00,IMAGERY,9/8/15 0:00,-999999,-999999,-999999,N,N
19008,132359,UNKNOWN132359,JERSEY CITY,NJ,7310,SUBSTATION,IN SERVICE,HUDSON,34017,USA,40.7358455,-74.04335429,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, OpenStreetMap",8/28/15 0:00,IMAGERY,9/8/15 0:00,-999999,-999999,-999999,N,N
19009,132361,UNKNOWN132361,HOBOKEN,NJ,7030,SUBSTATION,IN SERVICE,HUDSON,34017,USA,40.74094165,-74.04198166,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, OpenStreetMap",8/28/15 0:00,IMAGERY,9/8/15 0:00,-999999,-999999,-999999,N,N
19010,132362,UNKNOWN132362,NORTH BERGEN TWP,NJ,7047,SUBSTATION,IN SERVICE,HUDSON,34017,USA,40.78877955,-74.03591189,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, OpenStreetMap",8/28/15 0:00,IMAGERY,9/14/15 0:00,2,230,230,Y,Y
19012,132364,UNKNOWN132364,PHILLIPSBURG,NJ,8865,SUBSTATION,IN SERVICE,WARREN,34041,USA,40.69265491,-75.16668266,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, OpenStreetMap",8/28/15 0:00,IMAGERY,9/8/15 0:00,-999999,-999999,-999999,N,N
19013,132365,UNKNOWN132365,WASHINGTON,NJ,7882,SUBSTATION,IN SERVICE,WARREN,34041,USA,40.76580309,-74.98669645,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, OpenStreetMap",8/28/15 0:00,IMAGERY,9/8/15 0:00,-999999,-999999,-999999,N,N
19014,132366,UNKNOWN132366,NEW PROVIDENCE,NJ,7974,SUBSTATION,IN SERVICE,UNION,34039,USA,40.69505974,-74.40943182,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, OpenStreetMap",8/28/15 0:00,IMAGERY,9/8/15 0:00,-999999,-999999,-999999,N,N
19015,132367,UNKNOWN132367,BERKELEY HEIGHTS TWP,NJ,7974,SUBSTATION,IN SERVICE,UNION,34039,USA,40.68311351,-74.39740933,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, OpenStreetMap",8/28/15 0:00,IMAGERY,9/8/15 0:00,-999999,-999999,-999999,N,N
19017,132370,UNKNOWN132370,ALPHA,NJ,8865,SUBSTATION,IN SERVICE,WARREN,34041,USA,40.66554994,-75.14736797,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, OpenStreetMap",8/28/15 0:00,IMAGERY,9/8/15 0:00,-999999,-999999,-999999,N,N
19018,132371,UNKNOWN132371,AUDUBON,NJ,8106,SUBSTATION,IN SERVICE,CAMDEN,34007,USA,39.89293322,-75.08579962,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, OpenStreetMap",8/28/15 0:00,IMAGERY,9/8/15 0:00,-999999,-999999,-999999,N,N
19019,132372,UNKNOWN132372,CAMDEN,NJ,8105,SUBSTATION,IN SERVICE,CAMDEN,34007,USA,39.94886853,-75.07612666,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, OpenStreetMap",8/28/15 0:00,IMAGERY,9/8/15 0:00,-999999,-999999,-999999,N,N
19020,132373,UNKNOWN132373,HADDONFIELD,NJ,8033,SUBSTATION,IN SERVICE,CAMDEN,34007,USA,39.90383722,-75.04259457,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, OpenStreetMap",8/28/15 0:00,IMAGERY,9/8/15 0:00,-999999,-999999,-999999,N,N
19021,132374,UNKNOWN132374,FLEMINGTON,NJ,8822,SUBSTATION,IN SERVICE,HUNTERDON,34019,USA,40.51555473,-74.84564062,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, OpenStreetMap",8/28/15 0:00,IMAGERY,9/8/15 0:00,2,230,-999999,Y,N
19022,132375,UNKNOWN132375,NEWTON,NJ,7860,SUBSTATION,IN SERVICE,SUSSEX,34037,USA,41.02126546,-74.72663829,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, OpenStreetMap",8/28/15 0:00,IMAGERY,9/8/15 0:00,-999999,-999999,-999999,N,N
19023,132376,UNKNOWN132376,PRINCETON JUNCTION,NJ,8550,SUBSTATION,IN SERVICE,MERCER,34021,USA,40.31742698,-74.62152578,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, OpenStreetMap",8/28/15 0:00,IMAGERY,9/8/15 0:00,-999999,-999999,-999999,N,N
